"","X1","X2"
"333",333,"0000000000100100011000000000000000100000000000000000010000000011000000000000000000000000000000000000"
"334",334,"1000000100000101001001111000000000100110100100111010010100101110000001000011000100000101000000000000"
"335",335,"1011111111111111111111111111111111111111111001011111111111011101111111101110111111111111111111111111"
"336",336,"1111111111111111111011111111110111111101101111111111011111111111110111111111111111111111101111111111"
"337",337,"0000000100011001011001011101000000100000000000101110000100000010000100000010000000011100000000000001"
"338",338,"1011011110111011011011111101100000011000111010111010011100111011001001111001010111001101110100110100"
"339",339,"0000000000000000000000111000000000100000000000000100000000000000000000000000000100000000000000000000"
"340",340,"0000000000000100000000000000000000000000000100001100000100000010000000000000000000000000000000000000"
"341",341,"1011011110011111111111001111111110111100011010111101111110011110101111011100110111111111111101111111"
"342",342,"0000000000000100000001001010000000000010100001101000000100000000001000100000000001000000000010010000"
"343",343,"1000000100010000001010111100100000000100010000000101101100000010000100000010000010101000000010001000"
"344",344,"1110011110001111111011111111110010011000111000101101011110001011001110001111110001011111100111011011"
"345",345,"0111110111111101111111111111001110111101111011111011110111111111011110111110011111111111111101111111"
"346",346,"0111101110101111111011011011011111010100111100011111100110011111011101101001000101111110110111011101"
"347",347,"0010000100111000101010001100000000010000000010001000000010001010000111100001000000010001000010001000"
"348",348,"0000000010000001000010011100000000100100000000001000011000001010000000000000000000011000000010000000"
"349",349,"1111111111110101111111111011111001011100111110111111111111111110010111011001110101011110111111111001"
"350",350,"1111111110001011111111111111100000010101001111101111110101011011111001001110010001111010101101110011"
"351",351,"1011100110111111011111111111001111011100011001111111101100101111011001101110100111111111111111111111"
"352",352,"1011110111111111001111011011101001111010111011111100000100111011011111101011000101111101001001011111"
"353",353,"0011100010011101010110011101110000010100010011101100100100101011100000000001000001001000000000001011"
"354",354,"1111001110011111110111111111111100111100011100111111010110011011110111101001011101111011010100011001"
"355",355,"1111111111111100011111111111010110101000011011111111111111111111111111111111011111111111111011110011"
"356",356,"0000000000000000000000000000000000000000000000001000000100000000000100000000000000000000000000000000"
"357",357,"1011010110011101111001111010101110010100111010111001011111010010100111011101011101101101001010111011"
"358",358,"0011010110111111011011101101110110000000100000101101101111001110101101011000110101010101101001011001"
"359",359,"0000000000000001010010001000100000000100010010000000011000000000001000000000000000000000000000000000"
"360",360,"1011110111100101111111111011101010100100011010110101000101101011101101101001100011101111000000010110"
"361",361,"1001000100011111011011011011000000000100000000000000100100001001000100000000000011001000010000000000"
"362",362,"0000000000000010000001000000000000000000000000000000010000000010100000000010000000000100000000001000"
"363",363,"1011110110111111011111011101001111000100101111001011100100111000111101001001100001101101000000110001"
"364",364,"1111111110111111011111111111111110011100101011101111111111111011011101111111111111011111111110111111"
"365",365,"0111000100111100101011101110000000111100101000111100011100011101111101011011000011111101110001011111"
"366",366,"1111111110111111011111111001011111011101011010111111010111111110111111111101111111111111111101111011"
"367",367,"0111101110011101111111111111101000001001001100101110101111111011111001001111001111011111111111111101"
"368",368,"0000000100001100000000010000000000000000000000001000001100100010000000000010000000000000000000000000"
"369",369,"1010000110000000010001001000000000100000000000000010010110001110000001000010000000000000000000000001"
"370",370,"0011100110111111011011001101000000100101010010011011101100111110100010110111001101011010000011010011"
"371",371,"0000000000000000011111100000100001000000010000000000000000000000100000000000000000000000000000000000"
"372",372,"1111111110011101111011101101001001111101110011111011110111011011111100010101010101101111100010110011"
"373",373,"0010000000010000000000110000000000001100100000101100000001000001000000010001000000000100000000001000"
"374",374,"0000000110000000000001010000110000110000110100001100011100001100100000000000000010011001000000010001"
"375",375,"0000000100110100011110011001010000010000110100101000011110001001000001000001000001011001000000111100"
"376",376,"1001000110101111111001011001010110100000010110111111000110000101001010101001000001101101001010010110"
"377",377,"0010000110011101101111111101101100001101111000101001011110111100101100111011010001011101000110010001"
"378",378,"1011010100111010111111111101000000110100111100101111111110001011011000000000000111001101010001010001"
"379",379,"1011010110111101011111111111111110110100111101111111111111011111111111011101001111011111111110110111"
"380",380,"1011011111111001111011011011100110011101011011111111111111111010111101011100000101011111100011011101"
"381",381,"1010000100000110000010111000000000001100000110110000000110000001000000000000000001000000000000010000"
"382",382,"0000000000000010001010100000110000000010000000001000010110000001000000010001000000001000000000000000"
"383",383,"1111111111111111111111011111111111111111111111111011110111111111111111111111111111111111111111111111"
"384",384,"0011000010101100101001010001000000111001010000001000100000001011001000000000001001001000010000000000"
"385",385,"1011110110111101101111111111111101101101111011101011111111111011111011111101111101011111011111111111"
"386",386,"1111100110110111101111111111010010111000111110111010111110111000001010100000101101000111011111010111"
"387",387,"0000000000100000000100011000000000000100000000101000000000000010100000000000000000000000000000000000"
"388",388,"0000000000000010000000101000000000000000000000000100010000000000000000000000000000000000000000000000"
"389",389,"0000000000000000000010010000000000000000000000001100010100000010000100001001000000000000000000000000"
"390",390,"0000000000000001100000011000000000000000010000001010010100000001010000000000000000001000000000000001"
"391",391,"0011011110010001010111011001001111110010011110101011111111011010001111011011110001011001100010000001"
"392",392,"1011110110111111111111011011100110110000111111111111010111111111001110111100011111111111111101010111"
"393",393,"1011010010000100111011011101000000000110001000001010000101111010010001001100010001001011111001010000"
"394",394,"0000000000000000000100111100000000001000000000011110000100010011001001001000000000000001000000001000"
"395",395,"0000000000000000000010000000000000000000100010001000000000100010000000010001000000000000000010000000"
"396",396,"1011001110111101111111111011111010111000010110111111111111111110111111111111111101111111111111111101"
"397",397,"1111111111111010111011111111111111111111111011111111111111011111110111101111011111111111111111111111"
"398",398,"0010000000000101001011011010100000100000100000000100010100001000000101010001000100000000110010000000"
"399",399,"0000000000111100000101101110100000101000000010011001000111001010100000011011000000011001000000001000"
"400",400,"0101000110111100111101011000100100111001010010111010110101101010000100011000010001101001011010010001"
"401",401,"0000000000000111000010100000000000000100100000001000000100000010000000010001000000001000000000000000"
